Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Route,Total_Stops,Journey_day,Journey_month,Journey_weekday,Arrival_minutes,Duration_minutes,Price
0,0,1,0,0,0,0,0,0,0,2368,1,24,6,0,-0.217035296,0.576738391,6093
1,0,0,0,0,0,0,0,0,0,37,2,24,6,0,2.03345687,2.038636265,12436
0,0,0,1,0,0,0,0,0,0,132,2,18,5,5,2.008170441,1.984003153,15129
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,-1.068345066,-0.307124258,13259
1,0,0,0,0,0,0,0,0,0,36,2,24,5,4,1.350723292,1.764656191,15170
0,0,0,1,0,0,0,0,0,0,979,1,21,5,1,-0.056887913,-0.386353127,14781
0,0,1,0,0,0,0,0,0,0,2368,1,1,6,5,0.238120423,0.63936771,6206
0,0,0,0,0,0,1,0,0,0,723,0,9,5,3,-0.351896249,-1.092291393,3841
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,-0.419326726,-0.169324311,14714
0,0,1,0,0,0,0,0,0,0,2368,1,9,6,6,-0.217035296,0.844798402,6093
0,0,0,1,0,0,0,0,0,0,1532,0,9,6,6,-0.916626493,-0.99127203,8016
1,0,0,0,0,0,0,0,0,0,145,1,27,3,2,1.038857336,1.815810252,5117
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,0.558415188,1.235201818,8586
0,0,1,0,0,0,0,0,0,0,2368,1,9,3,5,0.246549233,0.241009184,13611
0,0,1,0,0,0,0,0,0,0,326,1,9,5,3,-0.065316723,-0.346347646,6704
0,0,1,0,0,0,0,0,0,0,65,1,9,5,3,-1.295922926,-0.758292456,4226
1,0,0,0,0,0,0,0,0,0,1532,0,6,4,5,-0.34346744,-1.030753369,4651
0,0,0,0,0,0,1,0,0,0,723,0,27,5,0,0.153832327,-1.135042754,3873
0,1,0,0,0,0,0,0,0,0,1532,0,3,3,6,0.069544231,-0.99127203,7222
0,0,0,0,1,0,0,0,0,0,2368,1,15,5,2,-0.217035296,0.104656928,13727
0,0,1,0,0,0,0,0,0,0,2368,1,27,3,2,-0.77333673,-0.346347646,10141
0,0,0,0,0,0,1,0,0,0,1532,0,24,4,2,0.09483066,-0.99127203,3625
0,0,1,0,0,0,0,0,0,0,326,1,15,4,0,-0.705906253,-0.016925779,6442
0,0,0,1,0,0,0,0,0,0,1532,0,6,5,0,-0.242321725,-0.971954528,7229
0,0,0,0,0,0,0,0,0,0,231,1,24,6,0,0.752277809,0.612688524,6752
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,1.923882345,1.301047488,13759
1,0,0,0,0,0,0,0,0,0,1,1,6,3,2,1.342294482,1.587111257,14408
1,0,0,0,0,0,0,0,0,0,43,2,9,6,6,2.03345687,1.471097197,13381
0,0,0,0,0,0,0,0,1,0,565,1,1,4,0,2.143031395,1.815810252,9135
0,0,1,0,0,0,0,0,0,0,9,1,15,5,2,0.035828993,-0.497245704,6218
0,0,0,0,0,0,1,0,0,0,723,0,27,4,5,-1.186348401,-1.113482759,4174
1,0,0,0,0,0,0,0,0,0,53,1,6,6,3,1.207433528,0.844798402,6117
0,0,0,1,0,0,0,0,0,0,565,1,15,5,2,-0.208606486,0.351019322,10703
0,0,0,1,0,0,0,0,0,0,565,1,12,6,2,1.072572575,1.566887689,12692
0,0,0,1,0,0,0,0,0,0,565,1,6,6,3,1.190575909,1.022143821,10539
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,-0.351896249,-0.440995339,11134
0,0,1,0,0,0,0,0,0,0,1532,0,24,3,6,0.111688279,-0.99127203,4777
0,0,0,1,0,0,0,0,0,0,2368,1,18,5,5,1.359152101,1.640540125,12373
0,0,0,0,1,0,0,0,0,0,83,2,3,3,6,-0.183320057,-0.062737327,11966
0,0,1,0,0,0,0,0,0,0,381,0,15,5,2,0.128545898,-1.135042754,5277
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,-0.419326726,-0.570052391,14714
0,0,1,0,0,0,0,0,0,0,1532,0,9,3,5,0.204405185,-1.010867524,6144
1,0,0,0,0,0,0,0,0,0,1532,0,1,4,0,-0.705906253,-1.010867524,5911
0,0,0,0,0,0,0,0,1,0,33,1,12,3,1,2.100887347,1.566887689,12080
0,0,1,0,0,0,0,0,0,0,1532,0,6,4,5,-0.99248578,-1.010867524,4423
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,-0.217035296,0.409178819,7618
0,0,0,0,0,0,0,0,0,0,1532,0,27,5,0,-0.933484113,-1.030753369,3383
0,0,0,0,1,0,0,0,0,0,2368,1,18,5,5,-0.217035296,0.735220174,7670
0,0,1,0,0,0,0,0,0,0,723,0,15,5,2,-1.607788881,-1.07145037,4804
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,1.949168774,1.372844828,11087
0,0,0,1,0,0,0,0,0,0,1532,0,18,4,3,-0.916626493,-0.99127203,7229
0,0,0,0,0,0,1,0,0,0,381,0,3,3,6,-1.270636497,-1.156991311,7050
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,1.932311155,1.408229598,12681
0,0,0,0,0,0,1,0,0,0,42,1,3,4,2,-1.000914589,-0.661551892,4098
0,0,0,0,0,0,1,0,0,0,381,0,12,5,6,-1.127346734,-1.156991311,3543
0,0,0,1,0,0,0,0,0,0,565,1,21,5,1,1.907024726,1.351451736,14151
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,-0.056887913,0.844798402,13339
0,0,0,1,0,0,0,0,0,0,979,1,24,5,4,1.300150434,0.718014982,9663
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,0.53312876,0.926598985,12898
1,0,0,0,0,0,0,0,0,0,179,2,3,6,0,-0.394040298,-0.206028834,8603
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,1.300150434,1.168125068,13044
0,0,0,0,0,0,1,0,0,0,723,0,6,3,2,-0.34346744,-1.092291393,4622
0,0,0,0,1,0,0,0,0,0,2368,1,21,3,3,-0.217035296,-0.243371839,13062
0,0,0,0,1,0,0,0,0,0,2368,1,12,6,2,-0.419326726,0.136785675,11622
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,2.143031395,1.532947868,11087
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,-0.419326726,-0.00561258,11789
0,0,0,1,0,0,0,0,0,0,979,1,9,5,3,1.030428527,0.674574281,9663
0,0,0,1,0,0,0,0,0,0,341,1,6,3,2,-0.705906253,-0.206028834,19225
0,0,0,0,1,0,0,0,0,0,2368,1,27,6,3,0.238120423,0.612688524,5797
0,0,0,0,1,0,0,0,0,0,2368,1,1,6,5,-0.394040298,-0.333188553,9526
0,0,0,1,0,0,0,0,0,0,1532,0,9,4,1,-0.031601484,-0.971954528,7229
0,0,0,0,1,0,0,0,0,0,2368,1,9,4,1,-0.419326726,0.23077602,10877
1,0,0,0,0,0,0,0,0,0,10,2,6,3,2,-0.023172675,0.700712856,13942
0,0,0,0,0,0,0,0,0,0,1532,0,9,5,3,-0.933484113,-1.030753369,3383
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,0.53312876,0.674574281,10262
1,0,0,0,0,0,0,0,0,0,44,2,24,5,4,-0.276036963,0.692024928,11201
0,0,0,1,0,0,0,0,0,0,2368,1,1,6,5,0.53312876,0.061153583,10262
1,0,0,0,0,0,0,0,0,0,44,2,3,6,0,2.03345687,1.322733942,10231
0,0,0,1,0,0,0,0,0,0,341,1,15,3,4,0.920854002,1.045610373,9134
0,0,0,0,0,0,0,0,0,0,723,0,18,5,5,-1.034629828,-1.07145037,5645
0,0,0,1,0,0,0,0,0,0,2368,1,1,6,5,0.53312876,0.567681719,14714
1,0,0,0,0,0,0,0,0,0,132,2,6,3,2,2.03345687,1.758217181,12646
1,0,0,0,0,0,0,0,0,0,44,2,3,6,0,-0.394040298,-0.051198964,12173
0,0,1,0,0,0,0,0,0,0,621,0,12,6,2,-0.031601484,-1.37647912,2227
0,0,0,0,1,0,0,0,0,0,2368,1,6,5,0,-0.419326726,0.351019322,10529
0,0,0,1,0,0,0,0,0,0,213,0,18,5,5,-0.899768874,-0.91555871,7202
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,-0.217035296,0.409178819,7886
0,0,0,0,0,0,1,0,0,0,621,0,18,6,1,0.111688279,-1.37647912,2017
0,0,1,0,0,0,0,0,0,0,326,1,27,4,5,-0.705906253,0.301579921,6171
0,0,0,1,0,0,0,0,0,0,621,0,3,6,0,-1.902797218,-1.403994763,4050
0,0,0,0,0,0,1,0,0,0,10,1,9,5,3,-0.436184346,-0.206028834,8479
0,0,0,0,0,0,0,0,0,0,1532,0,18,5,5,-1.557216024,-1.010867524,4282
0,0,0,0,0,0,0,0,1,0,565,1,24,5,4,2.143031395,1.553347146,9345
1,0,0,0,0,0,0,0,0,0,16,1,24,6,0,0.777564238,1.680147323,6587
0,0,1,0,0,0,0,0,0,0,621,0,3,5,4,-0.149604819,-1.34971776,2754
0,0,0,0,0,0,1,0,0,0,1532,0,21,6,4,0.09483066,-0.99127203,3919
1,0,0,0,0,0,0,0,0,0,5,1,3,3,6,-0.689048634,-0.268638811,11654
0,1,0,0,0,0,0,0,0,0,1532,0,1,4,0,0.052686612,-1.030753369,4239
0,0,1,0,0,0,0,0,0,0,326,1,27,5,0,-0.705906253,0.083002367,6674
0,0,0,0,1,0,0,0,0,0,2368,1,24,6,0,0.238120423,0.466138764,7198
0,0,1,0,0,0,0,0,0,0,19,1,12,6,2,0.31397971,-0.526020193,5930
0,0,0,1,0,0,0,0,0,0,1532,0,9,5,3,-1.312780545,-0.971954528,7229
1,0,0,0,0,0,0,0,0,0,41,2,12,6,2,0.861852334,1.593829419,12488
0,0,1,0,0,0,0,0,0,0,381,0,9,6,6,-1.565644833,-1.113482759,3540
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,1.030428527,0.558596877,8529
0,1,0,0,0,0,0,0,0,0,11,1,24,5,4,0.111688279,-0.157225805,8855
0,0,0,1,0,0,0,0,0,0,979,1,15,5,2,-0.33503863,0.558596877,14781
0,0,1,0,0,0,0,0,0,0,2368,1,27,6,3,0.238120423,-0.051198964,5684
0,0,0,1,0,0,0,0,0,0,179,2,9,5,3,0.53312876,0.02800453,13029
0,0,0,1,0,0,0,0,0,0,132,2,1,5,2,2.008170441,1.539759505,15129
1,0,0,0,0,0,0,0,0,0,979,1,9,6,6,-0.469899584,0.050154703,8576
0,0,0,1,0,0,0,0,0,0,341,1,9,3,5,1.241148767,1.751768071,11087
0,0,0,1,0,0,0,0,0,0,621,0,9,6,6,-1.144204353,-1.37647912,5678
0,0,0,1,0,0,0,0,0,0,2368,1,21,3,3,0.53312876,0.18943153,12557
0,0,1,0,0,0,0,0,0,0,381,0,27,3,2,-0.925055303,-1.113482759,3858
0,0,0,1,0,0,0,0,0,0,2368,1,9,5,3,1.359152101,1.436299521,12373
0,0,1,0,0,0,0,0,0,0,621,0,18,3,0,-1.262207687,-1.37647912,4049
0,0,0,1,0,0,0,0,0,0,341,1,15,3,4,0.162261137,-0.121323773,21934
1,0,0,0,0,0,0,0,0,0,723,0,27,6,3,-0.646904586,-1.092291393,5510
0,0,0,0,0,0,0,0,1,0,213,0,15,6,5,-0.537330061,-0.934108251,6216
1,0,0,0,0,0,0,0,0,0,621,0,1,4,0,-0.242321725,-1.461570133,2050
0,0,1,0,0,0,0,0,0,0,621,0,3,4,2,-1.928083647,-1.37647912,2754
0,0,1,0,0,0,0,0,0,0,381,0,27,6,3,-1.304351735,-1.135042754,3850
0,0,1,0,0,0,0,0,0,0,381,0,6,5,0,-1.565644833,-1.113482759,3540
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,0.920854002,1.693263569,9663
1,0,0,0,0,0,0,0,0,0,83,2,6,3,2,1.038857336,1.738839359,9190
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,2.008170441,1.866344196,12898
0,1,0,0,0,0,0,0,0,0,1532,0,15,4,0,-1.262207687,-0.99127203,4632
0,0,0,0,0,0,1,0,0,0,621,0,24,3,6,-0.874482445,-1.43233231,2753
1,0,0,0,0,0,0,0,0,0,44,2,12,6,2,0.988284479,1.796701375,12723
0,0,1,0,0,0,0,0,0,0,723,0,24,6,0,-0.916626493,-1.07145037,4804
0,0,1,0,0,0,0,0,0,0,1532,0,18,4,3,-0.031601484,-1.010867524,4823
0,0,0,0,0,0,0,0,0,0,231,1,27,6,3,-0.98405697,-0.483024483,6152
0,0,0,0,0,0,0,0,1,0,213,0,27,6,3,-1.41392626,-0.934108251,6216
0,0,1,0,0,0,0,0,0,0,231,1,24,6,0,-1.557216024,-0.440995339,6016
0,0,0,0,1,0,0,0,0,0,2368,1,27,6,3,-0.419326726,0.136785675,11622
1,0,0,0,0,0,0,0,0,0,42,2,6,5,0,-0.1327472,0.147403521,10151
0,0,0,1,0,0,0,0,0,0,38,2,12,6,2,0.53312876,-0.03971815,12410
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,0.920854002,1.751768071,12547
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,1.359152101,0.603741969,10262
0,0,0,0,1,0,0,0,0,0,2368,1,9,5,3,-0.394040298,-0.1332266,14323
0,0,0,1,0,0,0,0,0,0,621,0,21,6,4,-0.208606486,-1.37647912,3210
0,0,0,0,1,0,0,0,0,0,2368,1,3,3,6,-0.217035296,0.291581136,16863
0,0,0,0,1,0,0,0,0,0,2368,1,1,6,5,-0.394040298,-0.121323773,8937
0,0,0,1,0,0,0,0,0,0,132,2,27,3,2,0.53312876,2.244931624,10929
0,0,1,0,0,0,0,0,0,0,2368,1,9,6,6,0.238120423,0.726629593,6104
0,0,0,0,0,0,1,0,0,0,145,1,21,3,3,-0.12431839,-0.399870364,5511
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,1.738448534,1.137899505,13759
1,0,0,0,0,0,0,0,0,0,40,2,21,5,1,0.861852334,1.693263569,11543
0,0,0,1,0,0,0,0,0,0,565,1,18,5,5,-0.402469107,0.115412975,13067
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,0.53312876,1.329934383,10262
1,0,0,0,0,0,0,0,0,0,43,2,6,6,3,2.03345687,1.738839359,13591
0,0,0,1,0,0,0,0,0,0,132,2,27,3,2,2.084029728,1.600536165,10929
0,0,0,1,0,0,0,0,0,0,1532,0,27,4,5,-0.031601484,-0.971954528,7229
0,0,0,0,0,0,0,0,0,0,231,1,15,5,2,-0.98405697,-0.483024483,6451
0,0,1,0,0,0,0,0,0,0,381,0,3,3,6,-0.925055303,-1.113482759,7295
0,0,1,0,0,0,0,0,0,0,1532,0,3,6,0,-1.911226027,-1.030753369,3943
0,0,0,0,0,0,1,0,0,0,1532,0,15,5,2,0.09483066,-0.99127203,3573
1,0,0,0,0,0,0,0,0,0,44,2,9,3,5,2.03345687,2.181107438,17476
1,0,0,0,0,0,0,0,0,0,53,1,9,4,1,1.207433528,0.844798402,4647
0,0,1,0,0,0,0,0,0,0,2368,1,27,5,0,-0.217035296,0.115412975,6314
0,0,0,1,0,0,0,0,0,0,341,1,18,3,0,-0.705906253,0.220502166,12284
0,0,0,1,0,0,0,0,0,0,1532,0,9,5,3,-1.19477721,-0.971954528,7229
0,0,0,0,1,0,0,0,0,0,2368,1,1,5,2,-0.419326726,0.23077602,9627
1,0,0,0,0,0,0,0,0,0,42,2,1,4,0,-0.1327472,0.147403521,9258
0,0,0,0,0,0,1,0,0,0,723,0,3,6,0,-1.186348401,-1.113482759,3873
0,0,0,0,0,0,1,0,0,0,723,0,15,5,2,0.153832327,-1.135042754,3841
0,0,0,0,1,0,0,0,0,0,326,1,27,5,0,-0.065316723,0.494191461,10486
0,0,0,1,0,0,0,0,0,0,2368,1,3,3,6,1.991312822,1.777504097,17234
0,0,1,0,0,0,0,0,0,0,231,1,27,6,3,-1.321209355,-0.584973453,6496
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,-0.419326726,0.23077602,9627
1,0,0,0,0,0,0,0,0,0,979,1,12,6,2,1.215862338,1.061165137,8366
0,0,0,1,0,0,0,0,0,0,38,2,27,5,0,0.53312876,-0.03971815,15318
0,0,0,0,0,0,1,0,0,0,10,1,24,3,6,-0.436184346,-0.206028834,9923
0,0,0,1,0,0,0,0,0,0,41,1,1,4,0,-0.56261649,-0.206028834,6077
1,0,0,0,0,0,0,0,0,0,381,0,9,6,6,-0.933484113,-1.156991311,4667
0,0,0,0,1,0,0,0,0,0,2368,1,9,5,3,-0.394040298,0.261355355,8099
0,0,0,0,0,0,1,0,0,0,621,0,1,5,2,-0.849196016,-1.37647912,2385
0,0,0,0,1,0,0,0,0,0,79,2,27,6,3,0.238120423,0.220502166,15965
0,0,0,1,0,0,0,0,0,0,979,1,6,5,0,-0.495186013,0.380253763,10844
1,0,0,0,0,0,0,0,0,0,1532,0,12,5,6,-0.705906253,-1.010867524,6121
0,0,1,0,0,0,0,0,0,0,1532,0,24,4,2,0.187547566,-1.010867524,3625
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,-0.217035296,0.576738391,8475
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,-0.419326726,0.399570905,12898
0,0,1,0,0,0,0,0,0,0,145,1,6,3,2,-1.590931262,-0.511576746,10851
1,0,0,0,0,0,0,0,0,0,231,1,21,3,3,-0.014743865,0.549483601,5704
0,0,0,0,0,0,0,0,1,0,1532,0,18,3,0,0.09483066,-0.99127203,11598
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,-0.394040298,0.261355355,9149
1,0,0,0,0,0,0,0,0,0,723,0,15,6,5,0.018971373,-1.07145037,4145
0,1,0,0,0,0,0,0,0,0,2368,1,21,5,1,-0.360325059,0.039105254,6195
0,0,1,0,0,0,0,0,0,0,2368,1,9,5,3,-0.217035296,0.115412975,6979
1,0,0,0,0,0,0,0,0,0,1532,0,15,3,4,-0.705906253,-1.010867524,7276
0,0,0,0,0,0,1,0,0,0,42,1,15,5,2,-1.000914589,-0.661551892,4760
0,0,0,0,0,0,0,0,1,0,381,0,18,6,1,-0.309752201,-1.135042754,11982
0,0,1,0,0,0,0,0,0,0,381,0,27,3,2,0.128545898,-1.135042754,5277
1,0,0,0,0,0,0,0,0,0,2368,1,9,6,6,0.861852334,0.370543815,8372
0,0,1,0,0,0,0,0,0,0,50,1,1,4,0,0.010542564,-0.826187509,4226
0,0,1,0,0,0,0,0,0,0,381,0,18,6,1,-0.12431839,-1.135042754,3597
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,-0.217035296,0.437804109,7005
0,0,0,0,1,0,0,0,0,0,326,1,9,5,3,-0.705906253,0.050154703,8018
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,2.008170441,1.491824639,10577
0,0,0,1,0,0,0,0,0,0,79,2,12,6,2,-0.419326726,0.576738391,11507
0,0,0,1,0,0,0,0,0,0,621,0,15,3,4,-1.144204353,-1.37647912,4160
0,0,0,1,0,0,0,0,0,0,2368,1,3,6,0,2.008170441,1.613915642,14714
0,0,0,1,0,0,0,0,0,0,621,0,9,5,3,-1.902797218,-1.403994763,5678
1,0,0,0,0,0,0,0,0,0,29,2,18,5,5,0.221262804,1.061165137,13873
0,0,0,0,1,0,0,0,0,0,2368,1,27,6,3,-0.419326726,-0.00561258,11264
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,-0.250750534,-0.281387855,11134
0,0,0,0,0,0,0,0,0,0,231,1,21,3,3,-0.090603152,-0.483024483,6151
0,0,0,1,0,0,0,0,0,0,979,1,18,5,5,-0.33503863,0.63936771,10844
0,0,0,1,0,0,0,0,0,0,179,2,3,6,0,1.359152101,1.783913088,13014
0,0,0,1,0,0,0,0,0,0,621,0,18,6,1,-1.144204353,-1.37647912,4995
0,0,1,0,0,0,0,0,0,0,723,0,18,4,3,-0.512043632,-1.07145037,4174
1,0,0,0,0,0,0,0,0,0,1532,0,3,3,6,-0.705906253,-1.010867524,12841
0,0,0,1,0,0,0,0,0,0,565,1,9,5,3,2.218890682,1.872618448,13067
0,0,0,1,0,0,0,0,0,0,2368,1,24,6,0,2.008170441,1.790312165,10262
0,0,1,0,0,0,0,0,0,0,1532,0,6,4,5,-1.026201018,-1.010867524,4423
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,0.558415188,0.136785675,8586
0,0,0,1,0,0,0,0,0,0,979,1,15,5,2,1.030428527,0.428295079,9663
0,0,1,0,0,0,0,0,0,0,2368,1,15,6,5,-0.217035296,-0.570052391,6069
1,0,0,0,0,0,0,0,0,0,381,0,6,5,0,-0.933484113,-1.156991311,4667
0,0,0,1,0,0,0,0,0,0,2368,1,9,5,3,2.008170441,1.315519368,12373
0,0,0,1,0,0,0,0,0,0,979,1,9,5,3,1.106287813,0.990598908,13941
0,0,1,0,0,0,0,0,0,0,621,0,27,3,2,-1.557216024,-1.403994763,3175
1,0,0,0,0,0,0,0,0,0,2368,1,9,6,6,2.03345687,1.408229598,8372
0,0,0,0,0,0,0,0,1,0,1532,0,6,4,5,-0.360325059,-1.07145037,5613
0,0,1,0,0,0,0,0,0,0,326,1,18,5,5,-0.065316723,0.726629593,7144
0,0,0,1,0,0,0,0,0,0,979,1,6,6,3,-0.689048634,0.147403521,14571
0,0,1,0,0,0,0,0,0,0,381,0,24,3,6,0.128545898,-1.135042754,5277
0,0,0,1,0,0,0,0,0,0,621,0,24,3,6,-1.144204353,-1.37647912,2759
0,0,0,0,0,0,0,0,0,0,565,1,9,5,3,0.035828993,0.828185893,5192
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,-0.419326726,0.399570905,14714
1,0,0,0,0,0,0,0,0,0,179,2,1,6,5,-0.394040298,-0.206028834,10336
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,0.044257802,0.942715479,7064
0,0,0,1,0,0,0,0,0,0,45,2,9,6,6,-1.068345066,-0.23085116,14441
0,0,0,0,1,0,0,0,0,0,2368,1,3,3,6,0.246549233,0.475520575,17493
0,0,0,1,0,0,0,0,0,0,979,1,9,6,6,2.370609255,1.758217181,10844
0,0,0,0,0,0,1,0,0,0,621,0,1,6,5,-1.607788881,-1.37647912,2753
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,0.53312876,1.249938183,12898
0,0,0,1,0,0,0,0,0,0,1532,0,15,4,0,-0.11588958,-0.952903513,7229
1,0,0,0,0,0,0,0,0,0,179,2,3,6,0,0.861852334,1.18314097,8603
0,0,0,1,0,0,0,0,0,0,37,2,15,6,5,-0.419326726,-0.19372467,18804
0,0,0,0,0,0,0,0,0,0,231,1,21,4,6,-0.073745532,0.683312141,7452
0,0,0,0,0,0,1,0,0,0,1532,0,24,4,2,-1.093631495,-1.010867524,3971
0,0,1,0,0,0,0,0,0,0,1532,0,12,6,2,-1.026201018,-1.010867524,3943
0,0,1,0,0,0,0,0,0,0,18,1,15,3,4,-0.377182678,-0.570052391,9165
0,0,0,0,0,0,1,0,0,0,1532,0,21,6,4,-1.093631495,-1.010867524,3625
0,0,0,1,0,0,0,0,0,0,2368,1,24,6,0,1.359152101,1.264614521,10262
0,0,0,1,0,0,0,0,0,0,979,1,21,5,1,0.920854002,0.558596877,14388
0,0,0,0,1,0,0,0,0,0,2368,1,12,6,2,-0.394040298,0.321465351,15058
1,0,0,0,0,0,0,0,0,0,2368,1,6,3,2,0.861852334,1.443284573,14882
0,0,1,0,0,0,0,0,0,0,1532,0,18,4,3,-1.026201018,-1.010867524,4591
0,0,0,0,0,0,1,0,0,0,723,0,9,5,3,-1.380211022,-1.07145037,3841
0,0,0,1,0,0,0,0,0,0,979,1,15,5,2,-0.495186013,0.147403521,14781
0,0,0,0,0,0,1,0,0,0,723,0,9,4,1,0.153832327,-1.135042754,3841
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,0.238120423,0.23077602,13377
0,0,0,1,0,0,0,0,0,0,179,2,12,6,2,0.53312876,0.02800453,13014
0,0,0,0,1,0,0,0,0,0,2368,1,21,5,1,-0.394040298,-0.359593601,14848
1,0,0,0,0,0,0,0,0,0,723,0,9,5,3,0.018971373,-1.07145037,4145
0,0,1,0,0,0,0,0,0,0,381,0,12,6,2,-1.304351735,-1.135042754,3850
1,0,0,0,0,0,0,0,0,0,565,1,24,5,4,-0.276036963,0.567681719,10413
0,0,1,0,0,0,0,0,0,0,2368,1,3,6,0,0.238120423,0.23077602,6104
0,0,1,0,0,0,0,0,0,0,1532,0,1,6,5,-0.99248578,-1.010867524,3943
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,0.920854002,0.301579921,8529
0,0,0,1,0,0,0,0,0,0,2368,1,24,6,0,1.359152101,0.603741969,10262
0,0,0,1,0,0,0,0,0,0,565,1,18,5,5,2.320036397,1.686710769,14151
0,0,0,0,0,0,0,0,0,0,44,2,9,5,3,0.035828993,-0.051198964,5192
0,0,0,1,0,0,0,0,0,0,979,1,21,5,1,0.558415188,0.692024928,9663
0,1,0,0,0,0,0,0,0,0,1532,0,24,4,2,-1.262207687,-0.99127203,4632
0,0,1,0,0,0,0,0,0,0,2368,1,6,4,5,0.238120423,-0.555255163,5073
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,-0.394040298,0.02800453,9526
0,0,1,0,0,0,0,0,0,0,1532,0,15,4,0,-1.649932929,-1.010867524,4423
0,0,1,0,0,0,0,0,0,0,621,0,12,5,6,-0.149604819,-1.34971776,2227
0,0,0,0,0,0,0,0,1,0,1532,0,21,3,3,-0.908197684,-1.050942868,5403
0,0,1,0,0,0,0,0,0,0,381,0,27,3,2,-0.12431839,-1.135042754,3858
0,0,0,1,0,0,0,0,0,0,9,2,9,3,5,1.991312822,1.947195492,18752
0,0,0,1,0,0,0,0,0,0,979,1,21,5,1,-1.127346734,-0.483024483,9663
0,0,0,1,0,0,0,0,0,0,132,2,24,6,0,1.359152101,0.97471432,12819
0,0,0,0,1,0,0,0,0,0,2368,1,27,3,2,-0.217035296,0.409178819,6883
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,0.238120423,-0.320114634,7198
1,0,0,0,0,0,0,0,0,0,1532,0,9,3,5,-1.051487447,-1.030753369,7801
0,0,1,0,0,0,0,0,0,0,1532,0,21,4,6,-0.183320057,-0.99127203,4823
0,0,0,1,0,0,0,0,0,0,979,1,24,5,4,1.030428527,1.777504097,9663
0,0,0,1,0,0,0,0,0,0,565,1,12,5,6,2.218890682,1.607231554,12121
0,0,0,0,0,0,0,0,1,0,565,1,12,5,6,2.454897351,1.796701375,8085
0,0,1,0,0,0,0,0,0,0,5,1,3,3,6,-0.461470774,-0.584973453,8662
0,0,0,1,0,0,0,0,0,0,2368,1,21,3,3,1.991312822,1.286518065,6017
0,0,0,0,0,0,1,0,0,0,381,0,3,5,4,-1.127346734,-1.156991311,3859
0,0,0,0,1,0,0,0,0,0,2368,1,18,5,5,-0.394040298,0.66581113,7564
0,0,0,0,0,0,1,0,0,0,1532,0,21,6,4,-1.472927928,-1.050942868,3919
0,0,0,1,0,0,0,0,0,0,213,0,15,4,0,-0.899768874,-0.91555871,5443
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,-0.242321725,-0.294215842,13364
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,-0.419326726,0.291581136,12239
0,0,1,0,0,0,0,0,0,0,65,1,9,4,1,-0.714335063,-0.645961369,4966
0,0,1,0,0,0,0,0,0,0,1532,0,3,3,6,-1.456070308,-1.030753369,6144
0,0,0,1,0,0,0,0,0,0,2368,1,9,5,3,2.008170441,1.866344196,12373
1,0,0,0,0,0,0,0,0,0,2,2,18,3,0,1.755306153,2.13411969,10835
